ID	intervaly	song	teplota	vitr	vlhkost	tlak	dest	oblacnost
6SH	0:30	0	14	10	85	1008.2	1	2
6SH	0:45	0	14	10	85	1008.2	1	2
6SH	1:00	0	13.8	5	89	1007.9	1	2
6SH	1:15	0	13.8	5	89	1007.9	1	2
6SH	1:30	0	13	5	89	1007.8	1	2
6SH	1:45	0	13	5	89	1007.8	1	2
6SH	2:00	0	12.7	1	89	1007.7	1	2
6SH	2:15	0	12.7	1	89	1007.7	1	2
6SH	2:30	0	12.1	5	90	1007.5	1	2
6SH	2:45	0	12.1	5	90	1007.5	1	2
6SH	3:00	0	11.7	5	91	1007.4	1	2
6SH	3:15	0	11.7	5	91	1007.4	1	2
6SH	3:30	0	11.5	3	92	1007.2	1	2
6SH	3:45	0	11.5	3	92	1007.2	1	2
6SH	4:00	3	11.3	3	93	1007	1	2
6SH	4:15	3	11.3	3	93	1007	1	2
6SH	4:30	4	11.1	6	93	1007.3	1	2
6SH	4:45	5	11.1	6	93	1007.3	1	2
6SH	5:00	3	10.7	8	94	1007.3	1	2
6SH	5:15	8	10.7	8	94	1007.3	1	2
6SH	5:30	1	10.7	8	94	1007.3	1	2
6SH	5:45	1	10.7	8	94	1007.3	1	2
6SH	6:00	0	10.7	8	94	1007.3	1	2
7SH	20:45	1	13.3	14	73	1019.5	0.6	2
7SH	21:00	1	13.3	14	73	1019.5	0.6	2
7SH	21:15	0	13	16	74	1020.1	0.6	2
7SH	21:30	0	13	16	74	1020.1	0.6	2
7SH	21:45	0	13	9	73	1019.9	0.6	2
7SH	22:00	0	13	9	73	1019.9	0.6	2
7SH	22:15	0	12.8	9	74	1020.1	0.6	2
7SH	22:30	0	12.8	9	74	1020.1	0.6	2
7SH	22:45	0	12.8	9	73	1019.9	0.6	2
7SH	23:00	0	12.8	9	73	1019.9	0.6	2
7SH	23:15	0	12.6	9	73	1020.1	0.6	2
7SH	23:30	0	12.6	9	73	1020.1	0.6	2
7SH	23:45	0	12.7	4	75	1020.1	0.6	2
7SH	0:00	0	12.7	2	73	1020.2	0	2
7SH	0:15	0	12.7	2	73	1020.2	0	2
7SH	0:30	0	12.7	1	74	1020.2	0	2
7SH	0:45	0	12.7	1	74	1020.2	0	2
7SH	1:00	0	12.5	0	77	1020	0	2
7SH	1:15	0	12.5	0	77	1020	0	2
7SH	1:30	0	12.2	1	78	1020	0	2
7SH	1:45	0	12.2	1	78	1020	0	2
7SH	2:00	0	11.7	0	81	1020	0	2
7SH	2:15	0	11.7	0	81	1020	0	2
7SH	2:30	0	11.2	3	82	1020	0	2
7SH	2:45	0	11.2	3	82	1020	0	2
7SH	3:00	0	10.8	1	82	1020.1	0	2
7SH	3:15	0	10.8	1	82	1020.1	0	2
7SH	3:30	4	10.5	4	84	1020	0	2
7SH	3:45	6	10.5	4	84	1020	0	2
7SH	4:00	7	10.3	2	84	1019.8	0	2
7SH	4:15	6	10.3	2	84	1019.8	0	2
7SH	4:30	7	10	0	85	1019.9	0	2
7SH	4:45	8	10	0	85	1019.9	0	2
7SH	5:00	4	10	0	85	1019.9	0	2
7SH	5:15	2	10	0	85	1019.9	0	2
7SH	5:30	1	10	0	85	1019.9	0	2
7SH	5:45	1	10	0	85	1019.9	0	2
8SH	20:45	1	22.1	11	52	1013.9	0	0
8SH	21:00	2	21.6	8	55	1013.9	0	0
8SH	21:15	0	21.6	8	55	1013.9	0	0
8SH	21:30	0	21	8	57	1014	0	0
8SH	21:45	0	21	8	57	1014	0	0
8SH	22:00	0	20.6	11	60	1013.9	0	0
8SH	22:15	0	20.6	11	60	1013.9	0	0
8SH	22:30	0	20.1	6	60	1013.8	0	0
8SH	22:45	0	20.1	6	60	1013.8	0	0
8SH	23:00	0	19.4	3	63	1013.7	0	0
8SH	23:15	0	19.4	3	63	1013.7	0	0
8SH	23:30	0	18.8	10	67	1013.6	0	0
8SH	23:45	0	18.8	10	67	1013.6	0	0
8SH	0:00	0	18.4	1	69	1013.4	0	0
8SH	0:15	0	17.7	1	72	1013.3	0	0
8SH	0:30	0	17.7	1	72	1013.3	0	0
8SH	0:45	0	17.3	3	74	1013.1	0	0
8SH	1:00	0	17.3	3	74	1013.1	0	0
8SH	1:15	0	16.6	6	77	1012.6	0	0
8SH	1:30	0	16.6	6	77	1012.6	0	0
8SH	1:45	0	16.3	6	78	1012.2	0	0
8SH	2:00	0	16.3	6	78	1012.2	0	0
8SH	2:15	0	15.9	6	80	1012.2	0	0
8SH	2:30	0	15.9	6	80	1012.2	0	0
8SH	2:45	0	15.6	1	81	1012	0	0
8SH	3:00	0	15.6	1	81	1012	0	0
8SH	3:15	0	15.4	0	81	1011.8	0	0
8SH	3:30	0	15.4	0	81	1011.8	0	0
8SH	3:45	4	14.9	0	83	1011.8	0	0
8SH	4:00	8	14.9	0	83	1011.8	0	0
8SH	4:15	8	14.8	0	84	1011.9	0	0
8SH	4:30	7	14.8	0	84	1011.9	0	0
8SH	4:45	7	15.4	1	83	1011.8	0	0
8SH	5:00	8	15.4	1	83	1011.8	0	0
8SH	5:15	7	15.4	1	83	1011.8	0	0
8SH	5:30	5	15.4	1	83	1011.8	0	0
8SH	5:45	5	15.4	1	83	1011.8	0	0
9SH	20:45	1	22.1	11	52	1013.9	0	0
9SH	21:00	4	21.6	8	55	1013.9	0	0
9SH	21:15	0	21.6	8	55	1013.9	0	0
9SH	21:30	0	21	8	57	1014	0	0
9SH	21:45	0	21	8	57	1014	0	0
9SH	22:00	0	20.6	11	60	1013.9	0	0
9SH	22:15	0	20.6	11	60	1013.9	0	0
9SH	22:30	0	20.1	6	60	1013.8	0	0
9SH	22:45	0	20.1	6	60	1013.8	0	0
9SH	23:00	0	19.4	3	63	1013.7	0	0
9SH	23:15	0	19.4	3	63	1013.7	0	0
9SH	23:30	0	18.8	10	67	1013.6	0	0
9SH	23:45	0	18.8	10	67	1013.6	0	0
9SH	0:00	0	18.4	1	69	1013.4	0	0
9SH	0:15	0	17.7	1	72	1013.3	0	0
9SH	0:30	0	17.7	1	72	1013.3	0	0
9SH	0:45	0	17.3	3	74	1013.1	0	0
9SH	1:00	0	17.3	3	74	1013.1	0	0
9SH	1:15	0	16.6	6	77	1012.6	0	0
9SH	1:30	0	16.6	6	77	1012.6	0	0
9SH	1:45	0	16.3	6	78	1012.2	0	0
9SH	2:00	0	16.3	6	78	1012.2	0	0
9SH	2:15	0	15.9	6	80	1012.2	0	0
9SH	2:30	0	15.9	6	80	1012.2	0	0
9SH	2:45	0	15.6	1	81	1012	0	0
9SH	3:00	0	15.6	1	81	1012	0	0
9SH	3:15	0	15.4	0	81	1011.8	0	0
9SH	3:30	0	15.4	0	81	1011.8	0	0
9SH	3:45	3	14.9	0	83	1011.8	0	0
9SH	4:00	5	14.9	0	83	1011.8	0	0
9SH	4:15	5	14.8	0	84	1011.9	0	0
9SH	4:30	4	14.8	0	84	1011.9	0	0
9SH	4:45	5	15.4	1	83	1011.8	0	0
9SH	5:00	4	15.4	1	83	1011.8	0	0
9SH	5:15	5	15.4	1	83	1011.8	0	0
9SH	5:30	2	15.4	1	83	1011.8	0	0
9SH	5:45	1	15.4	1	83	1011.8	0	0
